"DateTime";"FASE A";"FASE B";"FASE C";"TOTAL"
"2025-02-01 09:40:00";896,2942565917969;1474,8952270507812;856,0129211425781;3227,2024169921874
"2025-02-01 09:50:00";872,5257507324219;1392,0904418945313;653,1775848388672;2917,793798828125
"2025-02-01 10:00:00";893,1392028808593;1432,8459350585938;848,5057861328125;3174,4908935546873
"2025-02-01 10:10:00";931,7685241699219;1463,3475830078125;928,934326171875;3324,050439453125
"2025-02-01 10:20:00";860,996533203125;1604,19580078125;1216,1941162109374;3681,38642578125
"2025-02-01 10:30:00";923,6398010253906;1397,561962890625;893,1787475585937;3214,3805419921873
"2025-02-01 10:40:00";933,2539245605469;1141,252374267578;678,7136596679687;2753,2199462890626
"2025-02-01 10:50:00";841,0315185546875;795,5291748046875;277,846732711792;1914,4074096679688
"2025-02-01 11:00:00";887,976318359375;867,6597290039062;318,5042663574219;2074,1403076171873
"2025-02-01 11:10:00";924,908544921875;836,4657653808594;329,6310470581055;2091,0053588867186
"2025-02-01 11:20:00";858,3957397460938;980,7630859375;595,5335571289063;2434,6923583984376
"2025-02-01 11:30:00";916,1251525878906;1050,3534851074219;750,4741882324219;2716,95283203125
"2025-02-01 11:50:00";830,3537658691406;906,1668579101563;454,9788482666016;2191,4994384765623
"2025-02-01 12:00:00";923,1441589355469;994,411181640625;679,687255859375;2597,2425537109375
"2025-02-01 12:10:00";901,3901733398437;882,6521118164062;437,5468948364258;2221,5891723632812
"2025-02-01 12:20:00";853,5236267089844;896,1198120117188;469,4613403320312;2219,1047607421874
"2025-02-01 12:30:00";944,4361450195313;1016,0851379394531;685,0748413085937;2645,596142578125
"2025-02-01 12:40:00";892,9178161621094;919,0017028808594;539,5673278808594;2351,4868408203124
"2025-02-01 12:50:00";851,4102722167969;945,8984741210937;553,6747772216797;2350,98349609375
"2025-02-01 13:00:00";907,9935485839844;1051,4692016601562;766,4462646484375;2725,9090087890627
"2025-02-01 13:10:00";892,5846801757813;981,7712524414062;605,8808776855469;2480,2367919921876
"2025-02-01 13:20:00";795,4018493652344;864,3629211425781;443,5541305541992;2103,3189208984377
"2025-02-01 13:30:00";917,0179138183594;939,5429016113281;477,1477386474609;2333,7085693359377
"2025-02-01 13:40:00";872,052099609375;871,2575012207031;462,71433410644534;2206,02392578125
"2025-02-01 13:50:00";814,1693908691407;818,2378784179688;293,30186767578124;1925,709130859375
"2025-02-01 14:00:00";942,5758666992188;940,7482421875;531,5905792236329;2414,9146728515625
"2025-02-01 14:10:00";890,2796752929687;940,0121948242188;555,7534729003906;2386,0453369140623
"2025-02-01 14:20:00";827,5851684570313;817,0314758300781;336,4465782165527;1981,0632080078126
"2025-02-01 14:30:00";965,1430847167969;903,4035461425781;532,5071166992187;2401,053759765625
"2025-02-01 14:40:00";856,5744384765625;899,222314453125;510,5895690917969;2266,3863037109377
"2025-02-01 14:50:00";865,0467529296875;861,6143798828125;500,0112731933594;2226,6723754882814
"2025-02-01 15:00:00";1456,9323120117188;845,7125183105469;415,54892883300784;2718,19375
"2025-02-01 15:10:00";1348,2628295898437;859,0263793945312;369,3243881225586;2576,613623046875
"2025-02-01 15:20:03";1366,2476440429687;815,9630920410157;317,21688413619995;2499,4276489257813
"2025-02-01 15:30:00";1466,2001220703125;995,4963073730469;709,2309631347656;3170,927392578125
"2025-02-01 15:40:00";1338,7864624023437;877,71748046875;444,14804992675784;2660,6520263671873
"2025-02-01 15:50:00";1388,623779296875;965,5674072265625;619,0745208740234;2973,2656982421877
"2025-02-01 16:00:00";1444,4633178710938;799,3331237792969;279,46702575683594;2523,263427734375
"2025-02-01 16:10:00";1354,0436401367188;757,6513671875;230,8966676712036;2342,5916748046875
"2025-02-01 16:20:00";1424,8994995117187;936,6988220214844;615,9701751708984;2977,56845703125
"2025-02-01 16:30:00";1375,6529296875;927,2478698730469;550,6245300292969;2853,5253173828123
"2025-02-01 16:40:00";1309,41357421875;863,61533203125;420,22069396972654;2593,249609375
"2025-02-01 16:50:00";1355,219921875;935,2441040039063;616,937368774414;2907,4013916015624
"2025-02-01 17:00:00";1410,0010498046875;1033,9530944824219;798,88994140625;3242,844091796875
"2025-02-01 17:10:00";1336,7472290039063;946,4405700683594;595,2860931396484;2878,4739013671874
"2025-02-01 17:20:00";1409,8103393554688;923,2710876464844;517,4419982910156;2850,5234130859376
"2025-02-01 17:30:00";0;0;0;0
"2025-02-01 17:40:01";1340,8800537109375;986,18359375;692,3466888427735;3019,4102783203125
"2025-02-01 17:50:00";1354,891845703125;906,9387023925781;441,49441986083986;2703,325
"2025-02-01 18:00:00";1371,7112060546874;938,62353515625;572,6323669433593;2882,96708984375
"2025-02-01 18:10:00";1365,1143920898437;1051,7637634277344;832,7217529296875;3249,5999267578127
"2025-02-01 18:20:00";1355,303759765625;978,9070983886719;661,6698272705078;2995,880712890625
"2025-02-01 18:30:00";1438,5560668945313;964,3456909179688;643,5400848388672;3046,441845703125
"2025-02-01 18:40:00";1368,3722534179688;811,6391357421875;316,7388717651367;2496,750244140625
"2025-02-01 18:50:00";1406,3402465820313;888,5197265625;433,4157012939453;2728,2756591796874
"2025-02-01 19:00:00";1360,884228515625;872,0873352050781;437,69805603027345;2670,66962890625
"2025-02-01 19:10:00";1358,5936889648438;864,2209899902343;428,47887191772463;2651,293603515625
"2025-02-01 19:20:00";1429,4419067382812;915,618505859375;552,4440963745117;2897,504504394531
"2025-02-01 19:30:00";1368,958056640625;857,7142883300781;405,306640625;2631,9790283203124
"2025-02-01 19:40:00";1356,8457641601562;819,2784851074218;341,51341400146487;2517,6376708984376
"2025-02-01 19:50:00";1461,6125732421874;940,8965454101562;638,2153900146484;3040,72451171875
"2025-02-01 20:00:00";1387,9700317382812;908,3772155761719;536,6116607666015;2832,9589111328123
"2025-02-01 20:10:00";1273,9162231445312;869,7288391113282;469,6580413818359;2613,303125
"2025-02-01 20:20:00";1388,3095825195312;1038,6892944335937;607,9939025878906;3034,9927734375
"2025-02-01 20:30:00";1338,1621704101562;796,5659790039062;341,4108413696289;2476,13896484375
"2025-02-01 20:40:00";1289,589306640625;846,7165344238281;368,48128509521484;2504,787109375
"2025-02-01 20:50:00";1419,8048828125;870,2101135253906;427,1943557739258;2717,20927734375
"2025-02-01 21:00:00";1380,5016845703126;888,8039916992187;481,48853759765626;2750,794189453125
"2025-02-01 21:20:00";1445,2532348632812;924,9233642578125;594,0668701171875;2964,2434814453127
"2025-02-01 21:30:00";1415,0111206054687;949,7531921386719;642,0762359619141;3006,8405517578126
"2025-02-01 21:40:00";1400,8124633789062;851,4796203613281;399,38572082519534;2651,677783203125
"2025-02-01 21:50:00";1425,2767700195313;832,4526245117188;355,81567306518554;2613,545068359375
"2025-02-01 22:00:00";1384,2205688476563;1013,6653869628906;708,8246948242188;3106,71064453125
"2025-02-01 22:10:00";1383,1527587890625;1073,4734802246094;822,3897399902344;3279,0159423828127
"2025-02-01 22:20:00";1407,1870483398438;884,8914611816406;485,76783447265626;2777,8462890625
"2025-02-01 22:40:00";1336,1609619140625;949,8579345703125;575,0455749511718;2861,064501953125
"2025-02-01 22:50:00";1433,7516479492188;976,443359375;664,4831146240234;3074,6781005859375
"2025-02-01 23:00:00";1353,812158203125;1108,5797119140625;1010,7414672851562;3473,1332275390623
"2025-02-01 23:10:00";1404,407958984375;965,3891906738281;558,424105834961;2928,2212646484377
"2025-02-01 23:20:00";1430,7455444335938;828,6598327636718;386,03577728271483;2645,4410888671873
"2025-02-01 23:30:00";1324,7995361328126;818,8083923339843;332,2778854370117;2475,8857666015624
"2025-02-01 23:40:00";1401,6979125976563;853,9905090332031;427,05238189697263;2682,7407470703124
"2025-02-01 23:50:00";1409,82841796875;898,5954223632813;505,9115020751953;2814,335302734375
"2025-02-02 00:00:00";1290,539501953125;810,3244995117187;360,6468765258789;2461,5109130859373
"2025-02-02 00:10:00";1410,1507446289063;840,105322265625;331,5684356689453;2581,824462890625
"2025-02-02 00:20:00";1403,1713500976562;857,0358825683594;384,0576934814453;2644,264892578125
"2025-02-02 00:30:00";1330,2033325195312;887,1119262695313;496,44921112060547;2713,764501953125
"2025-02-02 00:40:00";1355,6423706054688;918,8269775390625;513,3798919677735;2787,8492431640625
"2025-02-02 00:50:00";1392,2765625;937,6823486328125;527,8255966186523;2857,7844482421874
"2025-02-02 01:00:00";1319,405126953125;797,9583435058594;244,01483306884765;2361,3783569335938
"2025-02-02 01:10:00";1385,9321044921876;783,13837890625;263,2769348144531;2432,3474365234374
"2025-02-02 01:20:00";1386,9371948242188;891,9080932617187;493,0419586181641;2771,88720703125
"2025-02-02 01:30:00";1350,8792358398437;884,5568603515625;438,6140563964844;2674,0501953125
"2025-02-02 01:40:00";1448,8172973632813;783,1604125976562;296,520329284668;2528,498046875
"2025-02-02 01:50:00";1461,6169189453126;946,3231079101563;588,3772125244141;2996,317236328125
"2025-02-02 02:00:00";1312,3778930664062;961,5935607910156;634,6800994873047;2908,6515380859373
"2025-02-02 02:10:00";1370,0410522460938;778,8233276367188;255,65653533935546;2404,5208984375
"2025-02-02 02:20:00";1303,364306640625;868,1648559570312;373,0474349975586;2544,5765625
"2025-02-02 02:30:00";1341,66787109375;984,7943481445312;573,0393798828125;2899,5015625
"2025-02-02 02:40:00";1441,1283020019532;885,87626953125;480,31264038085936;2807,3172119140627
"2025-02-02 02:50:00";1404,8091186523438;862,1067321777343;462,9406707763672;2729,8565673828125
"2025-02-02 03:00:00";1399,3628173828124;890,4254577636718;500,3218276977539;2790,11005859375
"2025-02-02 03:10:00";1330,3901123046876;1049,6143127441405;718,2557342529296;3098,2601806640623
"2025-02-02 03:20:00";1374,5826293945313;1011,396826171875;755,1878082275391;3141,1672607421874
"2025-02-02 03:30:00";1286,9760375976562;996,9243530273437;638,5697265625;2922,4701416015623
"2025-02-02 03:40:00";1407,5458129882813;951,23076171875;602,0875732421875;2960,86416015625
"2025-02-02 03:50:00";1402,0773681640626;969,2478759765625;614,8064361572266;2986,1316650390627
"2025-02-02 04:00:00";1273,3838134765624;958,7377014160156;559,0756256103516;2791,1970947265627
"2025-02-02 04:10:00";1421,7251831054687;913,9721435546875;528,1575805664063;2863,8549072265623
"2025-02-02 04:20:00";1394,162890625;993,6611877441406;642,1608459472657;3029,9849609375
"2025-02-02 04:30:00";1350,6635375976562;788,943896484375;259,22723388671875;2398,8346923828126
"2025-02-02 04:40:00";1420,769873046875;760,1061218261718;225,61326217651367;2406,489306640625
"2025-02-02 04:50:00";1380,76474609375;957,2631103515625;541,1464736938476;2879,17431640625
"2025-02-02 05:00:00";1257,747900390625;913,0425598144532;521,0830627441406;2691,87353515625
"2025-02-02 05:10:00";1469,303564453125;878,0028747558594;444,6705009460449;2791,9769287109375
"2025-02-02 05:20:00";1411,4888671875;842,7848937988281;310,8994537353516;2565,1732177734375
"2025-02-02 05:30:00";1416,1254272460938;799,8735961914062;341,71163482666014;2557,71064453125
"2025-02-02 05:40:00";1408,0877563476563;882,0021423339844;464,567822265625;2754,657763671875
"2025-02-02 05:50:00";1337,5347045898438;869,8295288085938;408,4323760986328;2615,7966064453126
"2025-02-02 06:00:00";1349,6357727050781;847,9275695800782;303,25819702148436;2500,8214721679688
"2025-02-02 06:10:00";1454,1160034179688;864,2636474609375;459,17514953613284;2777,5548095703125
"2025-02-02 06:20:00";1395,3832275390625;828,9078552246094;352,4936004638672;2576,7846435546876
"2025-02-02 06:30:00";1359,35029296875;892,7925109863281;492,08385314941404;2744,2266845703125
"2025-02-02 06:40:00";1431,9192138671874;887,2236267089844;407,70738220214844;2726,8502685546873
"2025-02-02 06:50:00";1338,8216796875;888,6786560058594;506,7891845703125;2734,2895751953124
"2025-02-02 07:00:00";1298,175439453125;915,2653503417969;463,00632934570314;2676,4471435546875
"2025-02-02 07:10:00";1406,7314453125;944,7316467285157;418,05574798583984;2769,5188232421874
"2025-02-02 07:20:00";1329,4002807617187;824,8740112304688;332,50047912597654;2486,7747314453127
"2025-02-02 07:30:00";1372,128125;834,3053894042969;322,22093200683594;2528,6544189453125
"2025-02-02 07:40:00";1435,4142700195312;893,5207824707031;481,3828125;2810,317822265625
"2025-02-02 07:50:00";1396,6767211914062;997,2863037109375;702,2658203125;3096,2288330078127
"2025-02-02 08:00:00";1278,1949829101563;1066,8101806640625;841,4786254882813;3186,483837890625
"2025-02-02 08:10:00";1400,3819091796875;1030,0397827148438;805,9384094238281;3236,3601318359374
"2025-02-02 08:20:00";1375,9742553710937;859,1514282226562;427,1882781982422;2662,3139404296876
"2025-02-02 08:30:00";1309,5469116210938;920,003076171875;467,43555603027346;2696,9855224609373
"2025-02-02 08:40:00";1420,129833984375;1000,0300598144531;694,1460693359375;3114,3059814453127
"2025-02-02 08:50:00";1411,0819580078125;1040,8318298339843;750,0945373535156;3202,00830078125
"2025-02-02 09:00:00";1102,5184326171875;938,9907470703125;552,7311553955078;2594,24033203125
"2025-02-02 09:10:00";930,5050659179688;944,6980407714843;554,3576019287109;2429,560754394531
"2025-02-02 09:20:00";885,4938903808594;948,92392578125;579,8238250732422;2414,2416748046876
"2025-02-02 09:30:00";765,9565612792969;866,2808532714844;471,4931106567383;2103,730578613281
"2025-02-02 09:40:00";856,043978881836;862,4317443847656;380,53819580078124;2099,013916015625
"2025-02-02 09:50:00";908,7184204101562;911,3813537597656;416,0041732788086;2236,103967285156
"2025-02-02 10:00:00";908,2182647705079;869,9210815429688;461,4228820800781;2239,5622680664064
"2025-02-02 10:10:00";971,2528381347656;819,5180603027344;389,6735473632813;2180,444482421875
"2025-02-02 10:20:00";931,7648132324218;810,4507080078125;250,72612953186035;1992,9416381835938
"2025-02-02 10:30:00";741,3160217285156;925,1053894042968;521,8351928710938;2188,2565673828126
"2025-02-02 10:40:00";940,4123352050781;881,1038940429687;442,1456470489502;2263,6618408203126
"2025-02-02 10:50:00";892,3371887207031;822,6263244628906;389,4985061645508;2104,462023925781
"2025-02-02 11:00:00";890,3616638183594;896,2206176757812;448,17785797119143;2234,7600830078127
"2025-02-02 11:10:00";876,7285034179688;906,3077087402344;488,7464569091797;2271,782678222656
"2025-02-02 11:20:00";916,2605407714843;892,4365478515625;507,5611877441406;2316,2582763671876
"2025-02-02 11:30:00";794,1816040039063;840,4937194824219;366,1888671875;2000,8641723632813
"2025-02-02 11:40:00";935,2343200683594;889,1017395019531;413,6951477050781;2238,0311645507813
"2025-02-02 11:50:00";863,7454406738282;785,3896301269531;323,61757202148436;1972,7526489257812
"2025-02-02 12:00:00";808,8200012207031;778,9016357421875;286,5566593170166;1874,2782836914062
"2025-02-02 12:10:00";865,1983825683594;1003,1731994628906;598,3926940917969;2466,7642822265625
"2025-02-02 12:20:00";879,5192321777344;901,3556457519531;457,31309509277344;2238,18798828125
"2025-02-02 12:30:00";839,8073181152344;865,9302856445313;465,1987243652344;2170,9363525390627
"2025-02-02 12:40:00";905,7102355957031;1035,0884399414062;735,886181640625;2676,68486328125
"2025-02-02 12:50:00";948,7512145996094;856,3737365722657;479,0502410888672;2284,1751953125
"2025-02-02 13:00:00";802,7266418457032;867,2731384277344;354,65169525146484;2024,6514892578125
"2025-02-02 13:10:00";963,4659790039062;1001,6473937988281;684,0726379394531;2649,1860595703124
"2025-02-02 13:20:00";870,9059448242188;989,9794982910156;608,0312683105469;2468,9167236328126
"2025-02-02 13:30:00";861,2989624023437;961,8383422851563;627,2463775634766;2450,38369140625
"2025-02-02 13:40:00";882,0180847167969;1009,1018676757812;737,4736511230469;2628,593603515625
"2025-02-02 13:50:00";829,7114318847656;974,7656494140625;613,2784362792969;2417,75556640625
"2025-02-02 14:00:00";865,1944152832032;960,2870178222656;576,8427581787109;2402,324169921875
"2025-02-02 14:10:00";953,1784362792969;935,7177551269531;574,2615966796875;2463,1577880859377
"2025-02-02 14:20:00";891,6101684570312;902,4247680664063;495,9632568359375;2289,9982299804688
"2025-02-02 14:30:00";875,4086364746094;1002,663818359375;727,2150299072266;2605,2874755859375
"2025-02-02 14:40:00";920,9684997558594;805,3422729492188;315,8828414916992;2042,1936157226562
"2025-02-02 14:50:00";844,2552795410156;895,6710083007813;516,6263275146484;2256,552600097656
"2025-02-02 15:00:00";876,2723999023438;948,9809692382812;488,4764404296875;2313,7298095703127
"2025-02-02 15:10:00";921,9597351074219;777,2159057617188;323,9866149902344;2023,1622314453125
"2025-02-02 15:20:00";844,3962097167969;846,8124267578125;421,4680603027344;2112,676721191406
"2025-02-02 15:30:00";874,5133911132813;902,166650390625;478,93048706054685;2255,6105346679688
"2025-02-02 15:40:00";921,2973449707031;834,22607421875;382,81810302734374;2138,34150390625
"2025-02-02 15:50:00";866,7565307617188;773,5766723632812;263,9175422668457;1904,2507446289062
"2025-02-02 16:00:00";875,68095703125;836,50556640625;403,2361114501953;2115,422607421875
"2025-02-02 16:10:00";1063,7643005371094;1020,8624694824218;713,5408813476563;2798,167626953125
"2025-02-02 16:20:00";1281,7641845703124;917,4660705566406;542,7006469726563;2741,930859375
"2025-02-02 16:30:00";1354,5993530273438;745,9564392089844;227,08619537353516;2327,6419189453127
"2025-02-02 16:40:00";1452,061962890625;823,505859375;324,7461883544922;2600,3140380859377
"2025-02-02 16:50:00";1357,0436157226563;893,5339660644531;455,0028045654297;2705,5803955078127
"2025-02-02 17:00:00";1398,87333984375;848,2867492675781;414,9248565673828;2662,084912109375
"2025-02-02 17:10:00";1419,8096923828125;856,900244140625;420,7214660644531;2697,4314208984374
"2025-02-02 17:20:00";1393,0024536132812;843,2408508300781;423,5505737304687;2659,793896484375
"2025-02-02 17:30:00";0;0;0;0
"2025-02-02 17:40:00";1329,1203125;940,9196350097657;541,6425628662109;2811,6824951171875
"2025-02-02 17:50:00";1356,2044677734375;987,6135986328125;600,7357971191407;2944,5538330078125
"2025-02-02 18:00:00";1336,9193298339844;965,3726135253906;527,9326354980469;2830,224609375
"2025-02-02 18:10:00";1427,46611328125;947,5728149414062;580,4204467773437;2955,459423828125
"2025-02-02 18:20:00";1359,0597534179688;914,3004760742188;549,047329711914;2822,4074951171874
"2025-02-02 18:30:00";1320,2550537109375;989,6469421386719;641,9523376464844;2951,8543701171875
"2025-02-02 18:40:00";1321,9027465820313;896,8197326660156;454,8805389404297;2673,6030517578124
"2025-02-02 18:50:00";1326,63681640625;944,9669921875;552,610498046875;2824,21435546875
"2025-02-02 19:00:00";1354,7847778320313;1061,2955505371094;768,5121246337891;3184,59248046875
"2025-02-02 19:10:00";1366,3001831054687;1030,4575561523438;789,7341827392578;3186,4918701171873
"2025-02-02 19:20:00";1412,9328735351562;867,3993774414063;480,1034851074219;2760,4357666015626
"2025-02-02 19:30:00";1331,040234375;971,9414428710937;562,6344573974609;2865,61611328125
"2025-02-02 19:40:00";1384,4051391601563;942,8824096679688;616,3378204345703;2943,625390625
"2025-02-02 19:50:00";1391,8351318359375;817,0189392089844;269,2959945678711;2478,15009765625
